2021-09-10 15:11:32,008 - INFO - W_bits: 1 | A_bits: 1
2021-09-10 16:45:04,943 - INFO - EPOCH: 3 | Loss: 1.5947 | Accuracy: 39.3300%
2021-09-10 16:45:30,394 - INFO - EPOCH: 4 | Loss: 1.5192 | Accuracy: 43.8100%
2021-09-10 16:45:55,977 - INFO - EPOCH: 5 | Loss: 1.5055 | Accuracy: 44.7700%
2021-09-10 16:46:21,461 - INFO - EPOCH: 6 | Loss: 1.3885 | Accuracy: 48.9900%
2021-09-10 16:46:46,764 - INFO - EPOCH: 7 | Loss: 1.3354 | Accuracy: 51.3100%
2021-09-10 16:47:12,078 - INFO - EPOCH: 8 | Loss: 1.2489 | Accuracy: 54.5200%
2021-09-10 16:47:37,392 - INFO - EPOCH: 9 | Loss: 1.2809 | Accuracy: 54.0500%
2021-09-10 16:48:02,764 - INFO - EPOCH: 10 | Loss: 1.1548 | Accuracy: 58.5300%
2021-09-10 16:48:28,036 - INFO - EPOCH: 11 | Loss: 1.1484 | Accuracy: 58.3700%
2021-09-10 16:48:53,321 - INFO - EPOCH: 12 | Loss: 1.2577 | Accuracy: 55.6600%
2021-09-10 16:49:18,574 - INFO - EPOCH: 13 | Loss: 1.1243 | Accuracy: 59.1300%
2021-09-10 16:49:43,382 - INFO - EPOCH: 14 | Loss: 1.1330 | Accuracy: 58.8400%
2021-09-10 16:50:07,851 - INFO - EPOCH: 15 | Loss: 1.0897 | Accuracy: 60.7800%
2021-09-10 16:50:32,314 - INFO - EPOCH: 16 | Loss: 1.0647 | Accuracy: 61.2600%
2021-09-10 16:50:56,782 - INFO - EPOCH: 17 | Loss: 1.0231 | Accuracy: 62.9300%
2021-09-10 16:51:21,241 - INFO - EPOCH: 18 | Loss: 1.0693 | Accuracy: 62.5400%
2021-09-10 16:51:46,161 - INFO - EPOCH: 19 | Loss: 1.0208 | Accuracy: 63.8300%
2021-09-10 16:52:11,446 - INFO - EPOCH: 20 | Loss: 0.9760 | Accuracy: 65.6400%
2021-09-10 16:52:36,754 - INFO - EPOCH: 21 | Loss: 0.9116 | Accuracy: 67.4600%
2021-09-10 16:53:02,030 - INFO - EPOCH: 22 | Loss: 0.9603 | Accuracy: 65.9200%
2021-09-10 16:53:27,618 - INFO - EPOCH: 23 | Loss: 0.8694 | Accuracy: 68.9600%
2021-09-10 16:53:52,368 - INFO - EPOCH: 24 | Loss: 0.9768 | Accuracy: 66.0600%
2021-09-10 16:54:16,995 - INFO - EPOCH: 25 | Loss: 0.9721 | Accuracy: 66.2100%
2021-09-10 16:54:41,657 - INFO - EPOCH: 26 | Loss: 0.9410 | Accuracy: 67.4600%
2021-09-10 16:55:06,247 - INFO - EPOCH: 27 | Loss: 0.8159 | Accuracy: 72.1700%
2021-09-10 16:55:30,919 - INFO - EPOCH: 28 | Loss: 0.8879 | Accuracy: 69.6300%
2021-09-10 16:55:55,521 - INFO - EPOCH: 29 | Loss: 0.8018 | Accuracy: 72.0900%
2021-09-10 16:56:20,180 - INFO - EPOCH: 30 | Loss: 0.8191 | Accuracy: 71.6700%
2021-09-10 16:56:44,802 - INFO - EPOCH: 31 | Loss: 0.8862 | Accuracy: 69.3900%
2021-09-10 16:57:09,505 - INFO - EPOCH: 32 | Loss: 0.8438 | Accuracy: 71.0000%
2021-09-10 16:57:34,099 - INFO - EPOCH: 33 | Loss: 0.8314 | Accuracy: 70.8900%
2021-09-10 16:57:58,748 - INFO - EPOCH: 34 | Loss: 0.8584 | Accuracy: 70.6800%
2021-09-10 16:58:23,397 - INFO - EPOCH: 35 | Loss: 0.8588 | Accuracy: 70.6300%
2021-09-10 16:58:48,053 - INFO - EPOCH: 36 | Loss: 0.8584 | Accuracy: 70.9400%
2021-09-10 16:59:12,813 - INFO - EPOCH: 37 | Loss: 0.8302 | Accuracy: 71.6600%
2021-09-10 16:59:39,358 - INFO - EPOCH: 38 | Loss: 1.0954 | Accuracy: 65.3100%
2021-09-10 17:00:05,948 - INFO - EPOCH: 39 | Loss: 0.7945 | Accuracy: 72.7000%
2021-09-10 17:00:32,261 - INFO - EPOCH: 40 | Loss: 0.7910 | Accuracy: 72.5600%
2021-09-10 17:00:58,677 - INFO - EPOCH: 41 | Loss: 0.7606 | Accuracy: 73.3600%
2021-09-10 17:01:23,497 - INFO - EPOCH: 42 | Loss: 0.8469 | Accuracy: 71.4100%
2021-09-10 17:01:48,318 - INFO - EPOCH: 43 | Loss: 0.7395 | Accuracy: 74.4500%
